content_id,product_ids,lengths
0b92,"['369c', '2272', '1198', '8925']",4
0b96,"['ea8d', 'afb3', '3241', 'fb9a', '1dd9']",5
0b9c,"['11f0', 'c0c3']",2
0ba7,"['6e4d', '668f', '6692']",3
0bcc,"['2272', '3680', '1d3d', '886c']",4
0bde,"['2d66', '8bb2', '04aa']",3
0bf1,"['c3b1', 'bee0', 'f221']",3
0bf7,['8db2'],1
0bfb,"['c449', 'feb1']",2
0bfd,"['1dbf', 'f110', 'e01e']",3
0cd5,['380a'],1
0e94,['9e21'],1
0ede,"['6e6b', '6e44', '6e4a', '6e56', '6e5f', '6e62', '6e8c']",7
0edf,['6e6b'],1
0ee6,"['febb', '122d', '6091']",3
0efe,['60cd'],1
0f21,"['1dbf', '1e27', 'f110', '118f', '8b88']",5
0f8c,"['c05e', 'e1a7', 'fcd7', 'e22e']",4
0fa0,['04aa'],1
0fc0,"['1e68', '04d4', 'e36f']",3
0fc3,"['0f16', 'e957']",2
0fd9,"['b919', 'e957', '118f']",3
0fe7,"['902e', 'fb6c']",2
0fe9,['1f4c'],1
0fec,['fb10'],1
0fee,"['5889', 'e002', '8b9a', 'fbed', 'e9b0']",5
0ff9,"['d7dc', 'e421']",2
0ffa,"['3000', '9466']",2
0ffe,"['f384', '4a87', '9f7a']",3
1001,"['779a', '12f5', '1217', 'be8e', '791b']",5
1014,"['c506', '65e7', 'b7e1', '2272', '9f10', '1d3d']",6
1026,"['894a', '8896', '88a4']",3
1028,['f174'],1
1055,"['20bf', '96f3']",2
105d,"['6cc1', '503b']",2
1082,['f562'],1
1085,"['c586', '4594', '8ffb']",3
1087,['e026'],1
1088,['1217'],1
108d,"['8e51', '64a2']",2
1090,"['1e27', 'e36f', '7931', 'e214']",4
1092,['e093'],1
10a0,['0345'],1
10a3,['0345'],1
10a9,['fce5'],1
10b1,['4de1'],1
10b3,"['e231', '54db']",2
10b8,['e0dc'],1
10c7,['9177'],1
10c9,"['2028', 'e0a2']",2
10cb,"['e25c', 'be47', '9ed7', '11bc', 'e175', 'e109', 'e18e', 'e096']",8
10cd,"['0367', 'c3aa']",2
10cf,"['c087', '7e68']",2
1104,['6f36'],1
1153,"['5fb2', 'ea26', '13ed', '402e']",4
1170,['9b50'],1
1172,"['5881', '90f6', '4fad']",3
1190,"['6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '4cbd']",24
11ea,['63d0'],1
11f3,['63b2'],1
1205,['efba'],1
120e,['9d86'],1
121e,"['63e8', '63eb', '63e5']",3
123a,"['12f5', '032b']",2
123d,"['0f56', '0fa6', 'b884']",3
1263,"['e030', 'e02c', 'e035']",3
1272,['10a3'],1
12c2,"['668f', '6692']",2
1441,"['ef81', '10c9', '1034']",3
144b,['20fb'],1
1481,['01a8'],1
14bc,['24e8'],1
14bf,['61ba'],1
15a1,['fca9'],1
15a6,['0160'],1
15a8,"['2a07', 'ef95']",2
15ae,"['8f8c', 'f190', 'df2b']",3
15af,"['e10d', 'c4dd', 'e3c4']",3
15b2,"['9968', '994a']",2
15b4,"['6091', '9a3e']",2
15b5,"['01a8', 'b7db', 'c54e', '98f4']",4
15b8,"['e393', '9953']",2
15bc,['6e71'],1
15bf,"['658a', '63f9', '6529']",3
15cd,['8ba7'],1
15cf,"['5fb8', '23dd']",2
15d2,"['9bb1', 'bfa3', '8ba7']",3
15d3,"['3388', '65e1', '9ee9', '9ef2', '9f07', '01c8', '6e5c']",7
15da,['c0c6'],1
15dd,['e0dc'],1
15e2,['e0f5'],1
15e6,['586b'],1
15e9,"['135e', 'e361']",2
15ef,"['1cb6', '6eb1']",2
15f1,"['b0fd', 'c5db', '586e', 'f489', '6e4d', '6e62', '1d22']",7
15f7,"['e1b6', 'f165', '9f1c', 'e361']",4
15f9,"['9b29', 'f58c', '9e7a', '1d49', '2281', '4034', '65e7']",7
15fd,['be17'],1
1600,"['8fc2', '9f39']",2
1602,['c622'],1
160a,"['2272', '3388', '99fb']",3
160e,['f0d7'],1
1615,['c0d6'],1
1619,['1ff2'],1
161b,"['fbdd', 'e361', '60ae', '6e53']",4
1636,"['e1a7', '8f71', '5671']",3
1639,['3680'],1
163d,['2272'],1
1642,"['9cb2', '60bd', '2272']",3
164c,"['01a8', '503e', '504a', '848d']",4
164e,"['6e65', 'fd3b', 'fd35', 'fd47', 'fd30']",5
1690,"['9a07', 'e3c1', 'fe71']",3
1692,['00a0'],1
169f,['99b6'],1
16b0,"['b079', '341b', '86c7']",3
16b1,['149b'],1
16b6,"['e442', '06e9', '34aa', 'e436', '9a4c']",5
16ba,"['3e46', '3145', '6eda', '856e', '9c20', '7be8', '5cd4', '0f0b', '105b', 'ef6f', '63a9', '2239', 'c883', '63bb']",14
16c2,"['b0fd', '1e27', '04ea', '1e75', '143b']",5
16c7,"['98fd', '98f7', '9900', '98fa']",4
16e7,"['fd21', '5998']",2
16eb,"['347c', '3492', '77d5']",3
16ee,"['e400', '99fb', 'e442', '06e9']",4
16f0,"['06da', '1e68', '9bb1', 'b8df']",4
16fb,"['01a8', '4ecc', '4ec0']",3
1703,"['032b', '6e56']",2
1705,['e2f1'],1
1707,"['e8ea', 'b85d']",2
1709,['292f'],1
170c,['f165'],1
170f,['478f'],1
1716,['20fb'],1
1719,['994a'],1
171d,"['5877', '3db6']",2
1720,"['9001', 'b7db', '9edd', '4ed8']",4
1722,"['5998', '4ed8', '9eda']",3
174a,"['9b0a', '9b0d', '9b10', '6091', 'f518', '9992', '9995', 'e427', '06e3', '9ab7', 'd7cd']",11
185e,"['fd6a', 'fd60', 'fd30', 'fd4c', 'fd3b']",5
1860,['9c5a'],1
1863,['9a4c'],1
1865,"['b7db', 'fd65', 'fd60']",3
186d,"['12e9', '93d0']",2
1873,['e1fb'],1
1874,"['bfe3', '2e7d', '23e9', '23b0']",4
1877,['c47d'],1
187a,['f587'],1
187c,['9be0'],1
187f,"['3527', '1198', 'b7db', '369c']",4
1881,['ed80'],1
1885,['4de1'],1
1887,"['99fb', 'e3e2']",2
1889,['ed8f'],1
188b,['bf0e'],1
188d,"['1198', 'c4eb', '2272']",3
188f,['06e9'],1
1891,['0163'],1
1892,"['300d', 'bf9d', 'e19c', '58e3', '587a', '58aa']",6
189c,"['9f31', '4ede']",2
189f,['019f'],1
18a4,"['ff6d', 'e374', 'e038', '380d']",4
18a6,"['7e27', '9f7a', '2d07', '0516', '3000']",5
18aa,"['e3ac', '99fb']",2
18ab,['f49a'],1
18ae,"['9a04', 'e3f4']",2
18af,['9d02'],1
18b2,"['23ef', '23f5', '5cbb']",3
18b4,['91fa'],1
18b6,"['23f5', '0133']",2
18b8,"['e350', '999b', '9b04', 'e3c1']",4
18bc,"['9d02', '1f42', 'e3a0', 'fe9a', '37a2']",5
18bf,"['32e4', '11b3', '5895']",3
18c5,"['23fb', '23f5', '00cf', '5cb2']",4
18d2,['99d4'],1
18d4,"['fd3b', 'fd21']",2
18d6,"['89a2', '23fe']",2
18d8,"['9665', '98f7', 'c497']",3
18da,"['3686', '1d3a', 'fd1c', 'fd4c']",4
18dc,"['9c6d', '99fb', 'd7cd', 'e11f']",4
18e4,"['0133', '5cbb', '7678']",3
18ee,"['994a', '8fce']",2
18f0,"['1f6b', '3158']",2
18f2,"['c530', '04ea']",2
18fd,['00a0'],1
1933,['dfc0'],1
1939,"['b7db', '2272', '887e', '01a8']",4
193b,"['e3af', '9968', 'fe5f']",3
1958,"['fd1c', '367d', 'fd05', '503e', '1198']",5
197b,"['4fd5', '9f2e']",2
1a43,['1d46'],1
1a56,"['887e', '883a', '9f22', '9f1c', 'b7db', '9f16', 'fd4c', '14d1']",8
1a6f,['e40c'],1
1a70,"['887e', 'fd1c', '1198']",3
1a76,['1198'],1
1a7e,['f587'],1
1a82,['9f2e'],1
1a84,"['2272', '35eb']",2
1a86,['91ca'],1
1a88,['2272'],1
1a8a,['efbd'],1
1a8c,['497f'],1
1a92,"['503b', '5050', '5047']",3
1a95,['497f'],1
1a98,['497f'],1
1a9a,['497f'],1
1a9e,['497f'],1
1aa0,['497f'],1
1aa2,"['f156', 'c3cd', '8f9e']",3
1aa6,['497f'],1
1aaa,['497f'],1
1aab,"['fd53', '9f31']",2
1ab2,"['0fe9', '810d', '658a', '316d']",4
1ab3,['856e'],1
1ab5,['9b8c'],1
1ac8,"['298b', 'dfc3']",2
1aca,"['0266', 'c4b6']",2
1ace,"['0483', 'f40b', '039f']",3
1ad4,"['e8ea', 'b827', 'b8c5']",3
1ae8,"['eec9', '0f2a', '0291']",3
1b01,"['0291', '0483']",2
1b16,"['60c9', '608a']",2
1b19,"['0f4b', '0391', '5329']",3
1b1b,['c637'],1
1b1d,['f30c'],1
1b1f,"['5329', 'fe97', '0356', '3b4f']",4
1b21,"['0356', '9bd5', 'c4b6', '14c2', '1288', 'c05e', '478f', 'f165', 'c0ee', 'c105', '6770', 'c119', '99a7', '6006', 'c866', '9189', '6999', '1f81', '1d49']",19
1b24,"['76f8', '7724']",2
1b2a,['9eb3'],1
1b2e,['35f1'],1
1b30,['2262'],1
1b32,"['31da', '1ca4', 'b8c5', 'b891', 'b877', 'b89e', '1333', '375f', '24ac', '99a1', '9b01', '9980', '1d22']",13
1b34,['c40c'],1
1b37,"['c1d1', '01c8', 'c970']",3
1b39,['c4da'],1
1b58,"['b891', '4ecc']",2
d3fb,['9d93'],1
d404,['6367'],1
d49a,['1d7e'],1
d4a8,"['1302', 'c2de', '80af', '58e9', '608a']",5
d4f7,['6716'],1
d61f,['a04d'],1
d716,"['c536', '2272', '01a8']",3
d71a,"['9f2b', '9f28', '9f31', '9f2e']",4
d732,"['6692', '2272', '5998', '1198', '4fdb']",5
d743,['6e89'],1
d75d,"['1e68', '2772', '149b']",3
d769,"['1198', 'b7db', '8842']",3
d773,"['2db7', '3f5f', 'e9b7']",3
d774,"['01c8', '2056', '883a']",3
d777,['200a'],1
d77a,"['e9b7', '2db7']",2
d77f,"['fe5f', 'e421']",2
d78a,"['3f5f', 'e9b7']",2
d79a,['e164'],1
d79b,['ea3f'],1
d7a0,"['313c', 'e30b', '33a3']",3
d7b2,"['1d46', 'fd05', '848d']",3
d7c0,"['c500', '4d43', 'b8c5', 'b7f2', 'b891', '9b77', '0fd5', '3382', '1d25', '6096', 'aaab', 'f04f', 'c637', 'e0c0', 'bf69']",15
d7d4,"['6032', 'ff6d']",2
d7dc,['5647'],1
d7e6,"['6032', 'ff6d']",2
d802,"['91fd', '99da']",2
d860,"['966a', '78c3']",2
d917,['9e71'],1
d918,"['9528', '101a', 'e9b7']",3
d928,"['9d39', '786b']",2
d930,['4d91'],1
d94a,"['947f', 'c291', 'c0f1']",3
d967,"['9fd8', '9bd5', '9b77', 'c4b1', 'c40c', 'c1d1', '306f', '01c8', '2703', 'c970', 'aaab', '967e', '6087']",13
d971,['ed71'],1
d990,"['597d', '06ef']",2
d9aa,"['540b', '5613', '5425']",3
d9bc,"['ed5f', 'ed7a', 'ed86', '4d43']",4
d9da,"['6529', '64fd']",2
da19,['8132'],1
da2b,"['118f', '2dc2', 'f435']",3
da3e,['9b4a'],1
da40,"['f43b', '7669', '86e3']",3
da43,"['3677', '65e7', '3658', '227b', '6e3e', '6e44', '6e4d', '6e62', '3388', '1d43', '8972', '1198']",12
da9c,"['98f7', '60c0', 'c509', 'b884', '6096']",5
daa9,"['2272', '890d', '6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",17
dace,"['e374', '89d0']",2
dad2,"['10d2', 'fbcc', '04d4']",3
dad8,"['6cce', 'f3a8', 'f727', '9bbd', '10a6', 'a00b', '35cc', '35bf', '2459', '23be', '2468', '23b0', '79c0', 'edfc', 'f110', '590d', '3015', '135b', '244a', '135e', '23dd']",21
db11,"['1d3a', '2272', '1198', '1d49']",4
db1e,"['1265', '7926', 'c2ad']",3
db29,['63bb'],1
db2b,"['b7e4', '2275', '1d3a', '4ee1', '29c1']",5
db2e,"['98f7', '883a', '2272', '367d', '6b23', '6fac', 'b7db', 'c554', '59a7', '01cb', '22ad', '68b2', 'f562']",13
db31,"['118f', '24e8', 'c3aa']",3
db36,"['5532', '1111']",2
db3c,['6e89'],1
db43,['6e89'],1
db45,"['c50c', '6e56', '35dc', 'c509', '2272', '3680', '01c8', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032', '6aa2', '6e11', '6d5a', '6d36', '6b23', '6d60']",20
db48,"['e1a7', '9e80', '0169', '747f', '7488', '1cb3', '1cd7', '1ca4']",8
db4b,['6e89'],1
db50,['551c'],1
db52,"['6999', '9a0d']",2
db7d,['b884'],1
dbb0,"['5881', '57d1']",2
dbb3,"['c8b9', 'c961', 'c93d']",3
dc77,['dfc0'],1
dcb8,['1379'],1
dcf1,"['888a', '65e7']",2
dd16,"['b8ab', '58e3', '5862', 'f165']",4
dd27,['fe76'],1
df44,"['fd14', '1f30']",2
df46,"['fd14', '1f30']",2
df4e,['88e5'],1
df50,['3891'],1
df59,['e470'],1
df5b,"['1192', '5998']",2
df63,['c4fd'],1
df6b,"['9466', '8b9a', '03e7', '9b6c', '264a', '20a9', '283c', '11e3', '0f1f']",9
df72,['1195'],1
df84,"['fcac', '883a', 'c38f', 'd600']",4
df89,"['8931', '3680']",2
df94,['34ce'],1
df97,"['c4b6', 'e002', 'b7db', 'fd27']",4
dfa3,"['f0d7', '23ef', '23c1', '8f9e', 'c0c4']",5
dfe0,"['b7f2', '2272', '894a', '23da']",4
e007,['1195'],1
e085,"['c536', '005a']",2
e0c0,"['3739', '8b70', '3810']",3
e0c5,"['3810', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '105b', 'ef6f', '63a9', '2239', 'c883', '63bb', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",22
e0cc,['e16a'],1
e0d0,['e212'],1
e0d4,"['e0cf', 'e06c', 'dfb7']",3
e0dd,"['e212', '6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499']",17
e104,['1034'],1
e119,"['3ec1', '7926']",2
e122,['8fce'],1
e124,"['c1d1', '6e41', '6fac', 'c554', '6b23', '68b2', '59a7', 'aa93', '6090', '608a', 'c622', '6032', '375f', 'bfa3']",14
e127,['c4f4'],1
e12a,"['9658', 'e353']",2
e12c,['8fce'],1
e12e,"['b7d8', '99a1']",2
e134,"['9d2c', '1034']",2
e137,['88b9'],1
e13d,"['3e49', 'e9b7', '105b', '2239', '63a9', 'ef6f', 'c883', '63bb', '4cbd', '7499', '20a9', '748e', '0f1f', '4c1e', '283c', '11e3', '9b6c', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",24
e149,['8fce'],1
e14d,['34ce'],1
e17b,['75da'],1
e1b9,['34cb'],1
e1bf,['9bd5'],1
e1c0,['01cb'],1
e1c7,['3601'],1
e1d3,['e9b7'],1
e1e1,['8fce'],1
e201,['c4d8'],1
e20e,"['8dab', '60ab', '60c6', '5f77', '5f94']",5
e216,"['3388', '34f7']",2
e22f,"['c616', 'c613']",2
e23d,['8fce'],1
e242,['886c'],1
e243,['8931'],1
e251,['6e8c'],1
e25a,['8fce'],1
e25f,['119b'],1
e26b,['fd30'],1
e276,['0f1f'],1
e278,['8fce'],1
e27f,['34b9'],1
e2a7,['e154'],1
e2a8,['b7db'],1
e2af,"['b7db', '016c', '1195']",3
e2bd,['e187'],1
e2ce,['fd21'],1
e2ea,['35e8'],1
e2fb,"['e482', '1198']",2
e307,['3352'],1
e347,['8fce'],1
e354,['34bf'],1
e36f,['35d9'],1
e372,['c1a3'],1
e381,['8fce'],1
e3ac,['3506'],1
e3ad,"['fe84', '122d', 'fe5f']",3
e3cd,['01a5'],1
e3d7,['c4ce'],1
e3ea,['fea7'],1
e3eb,"['8fd1', '8fc5']",2
e3f6,"['122d', '12e9', '6478']",3
e3fa,['3506'],1
e405,"['fc8b', 'e287', '1dd9', '1150', '793c', '6e9b', '7926', '9cde', '9cc0', '9cea', '80b8', '9ce1', '9ced', '9ce4']",14
e407,['c4ce'],1
e43d,['9f28'],1
e449,"['8fcb', '8fd1']",2
e45f,['119b'],1
e47f,['b884'],1
e4c7,"['1f30', 'fd14']",2
e4c9,['1cc5'],1
e4cd,"['c519', '7431']",2
e4e0,"['c47d', '9b6c', '283c', '6b23', '59a7', '68b2']",6
e5bc,"['c150', 'fd30', 'c509', '1d43']",4
ef03,['2272'],1
ef59,['0fa6'],1
ef62,"['9845', '1cce', 'f165', 'ea20', 'bf7b', 'c0c3', 'b8ab', 'dfe4']",8
ef65,"['61cb', '61ba']",2
efaf,['636d'],1
efd0,"['11ac', '34a7', 'b7db']",3
efea,['8fd1'],1
eff3,['1128'],1
f024,['f2e4'],1
f031,['8fd1'],1
f040,['99fb'],1
f06b,['8fd1'],1
f07a,"['9b04', '9b0a', '27c7', '9b01']",4
f0a3,"['febb', 'fe71']",2
f0bd,['8fd1'],1
f0de,"['b7db', '34a7', '11ac']",3
f0df,"['fe71', 'febb']",2
f100,['01c8'],1
f11d,['35f1'],1
f128,['8fd1'],1
f146,['35f1'],1
f153,['34b9'],1
f15d,['b7db'],1
f166,"['c533', 'e464']",2
f1e0,"['ef9e', '1fe3', '2a28', '2a10', '7e1e', 'f021', '2a0a', '0f77']",8
f22e,['1195'],1
f248,['c542'],1
f278,['c542'],1
f2cf,['11e0'],1
f2e5,['6e89'],1
f2e7,['016c'],1
f2f7,['6e89'],1
f356,['34cb'],1
f370,['b7db'],1
f378,['e473'],1
f386,"['2fd1', '27be', '2782']",3
f388,['35d9'],1
f38a,"['9ea7', '9f2e']",2
f38c,['34cb'],1
f38e,['f367'],1
f392,['8919'],1
f398,"['9bb1', '4ca3']",2
f3a4,['ef9e'],1
f3a7,"['9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '6032', '375f', 'bfa3', 'c622', '608a', '6090', 'aa93']",15
f3ab,['2272'],1
f3bd,"['c548', 'b7e4', '01c8', '2272', '1198', '6e44']",6
f3c4,['1198'],1
f3c5,"['27a9', '27be']",2
f3c8,"['042e', '88a4']",2
f3ca,['e482'],1
f3cc,"['2779', '277c']",2
f3ce,['93e7'],1
f3d0,"['2779', '277f', '27a3']",3
f3d2,['01a5'],1
f3d4,['f348'],1
f3e6,"['27a6', '2785']",2
f3ee,['2a22'],1
f3f5,"['ef92', 'ef95']",2
f3f7,"['01a5', '5965']",2
f3fb,"['f367', '2093', 'c2b0', 'be4d', 'e164', '7be8', 'c51f', '69ab', '5cd4', '9c20', '856e', '6eda', '0f0b', '9cb7']",14
f403,"['2a22', 'ef92']",2
f407,"['f156', '58fe', 'b7f2', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '6b23', '6fac', 'c554', '01cb', 'f562', '68b2', '22ad', '59a7', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",26
f40a,"['3506', 'c4ce']",2
f419,"['2fd1', '2782', '27c4', '27a6']",4
f41b,"['0169', '1198', 'e485']",3
f421,['14d5'],1
f431,['279d'],1
f43f,"['3506', 'c4ce']",2
f442,['c554'],1
f483,"['2788', '27c1', '2782', '27a9', '278e']",5
f4a3,"['f326', 'bfa0']",2
f4bd,['c4ee'],1
f4c4,['14d2'],1
f4c9,"['27a3', '27bb', '2785']",3
f4d3,['ef83'],1
f4e0,['3891'],1
f4e3,['efb3'],1
f4e7,['c4e8'],1
f4fa,"['efa1', 'ef92']",2
f4fd,['88fe'],1
f527,['856e'],1
f55b,"['27a3', '27bb', '2785', '279a']",4
f565,"['54ae', '9a17']",2
f568,"['10a3', '63bb', '63a9']",3
f569,['27a3'],1
f56e,['0cd8'],1
f574,"['0f0b', '5cd4', '578f', '7be8', '856e', '9c20', 'e164', '6eda', 'be4d', '9cb7', 'f367', 'c51f']",12
f57d,['98f4'],1
f596,"['2494', '27bb', '27af']",3
f59c,['8939'],1
f5a4,['e470'],1
f5a7,['2779'],1
f5ab,['bdd1'],1
f5ac,['e470'],1
f5be,['6927'],1
f5c0,['bde9'],1
f5c5,['efa4'],1
f5c7,['bde9'],1
f5ca,['c4fd'],1
f5cc,['ef92'],1
f5ce,"['27c1', '2782', '27be']",3
f5d0,['2791'],1
f667,"['c53f', 'c533', '5998']",3
f679,"['c08c', '5326', '8f83', 'c2fa']",4
f67e,"['b919', '6096', '14d4', '9fd8']",4
f680,['99bf'],1
f6be,"['afe0', 'ef8d', '64b6', '638e']",4
f75d,"['4f08', '335e', '9c5a', '6474', '2ebf', '12ce', '7e82', '1295', '551c', 'bee8', '9c9c', '9bd5', '1d5e']",13
f76f,['3e46'],1
f781,"['8875', 'c48a', '60bd', '61f5', '9466', 'e9f5', '6053']",7
f783,"['96e6', '9640']",2
f788,['6091'],1
f78f,"['f3e5', '122d', 'fe5f', 'fec5']",4
f793,"['1cd4', '119e', '8842', '9f13', 'e47c']",5
f794,"['96db', '9640']",2
f799,"['96ab', '969e', '9691']",3
f79c,['122d'],1
f79d,"['0f56', 'c1d1']",2
f7a7,"['0f98', '478f']",2
f7a9,['e479'],1
f7ab,"['35e2', '9f2e']",2
f7ad,['249b'],1
f7b2,"['101a', 'e9e3', '1027', '966a']",4
f7b7,['f00f'],1
f7cc,['c4f1'],1
f7ce,"['2a28', '249b', 'be17', 'e4a6', '0cf9', '2a22', 'ef8f', 'f00f', '1fe3', '1fe0', '1fe9', '2a01', '29fe', 'efa1', '1ffb', 'ef98', '2a1c', '29f6', '0f77', 'f01e', 'ef92', '2a2b', '2a1f', '9f39', '29bd', '1f42', 'ef6e', '9d90', '4e55', '5855', '8fc2', '8ee1', 'ee9d']",33
f7d1,['be4d'],1
f7d3,"['9466', 'dd91', '3efc']",3
f7d6,['b926'],1
f7e4,['e0be'],1
f7e7,"['2f82', 'b884', 'e122', '9b91', 'e1ed', '24eb', '246b', '2459', '02aa', '6093', '6096']",11
f7e9,"['ef92', 'ef95']",2
f7ef,['c4f7'],1
f7f0,['c637'],1
f7f4,"['94db', '1027']",2
f7f8,['0eda'],1
f7fc,['0f35'],1
f802,"['e36b', '478f', 'bfe3', '01c8', '99e9', '9b10', '99ef', '9b0a', 'be32', '2465']",10
f80c,['b89e'],1
f817,['016c'],1
f82c,"['5860', '5342']",2
f830,['961d'],1
f836,"['6469', '53dd']",2
f837,['21c3'],1
f83a,"['6469', '53dd']",2
f83e,"['965a', '95e0', 'b124']",3
f840,"['5860', '5342']",2
f843,"['aad7', '91be', 'e430']",3
f845,['0169'],1
f847,"['9989', 'e0fc']",2
f849,['6091'],1
f84b,"['5860', '542a']",2
f850,"['5860', '542a']",2
f854,"['1f2a', '1f30']",2
f85c,['1195'],1
f860,"['7669', '96d7']",2
f865,"['bdad', 'bd7f', 'bd8b']",3
f867,['f562'],1
f869,"['bdad', 'bd7f', 'bd8b']",3
f8a3,['71f1'],1
f8a4,['71f1'],1
f8a5,['71f1'],1
f8aa,"['3492', '37ec', '9c73']",3
f8b2,['fea7'],1
f8b4,['1fa2'],1
f8b6,['06e6'],1
f8be,"['00ec', '2dd9', '9a3b']",3
f8c1,['88a4'],1
f8c4,['06e6'],1
f8c6,['6e8c'],1
f8c9,"['9a07', '6692', '06e9']",3
f8cd,['34ad'],1
f8df,['6e8c'],1
f8e2,"['8b80', 'b891', '95ef', '30b4']",4
f8e8,['6e8c'],1
f8ee,['f348'],1
f8f1,"['fbed', '0628', '8b88']",3
f8f3,['f39b'],1
f8fb,"['3241', 'a04d', '9f7a']",3
f903,"['fbcc', 'e22e']",2
f904,['886c'],1
f908,['6e89'],1
f918,"['016c', 'b891']",2
f91a,['35f1'],1
f91d,"['c610', 'c60a']",2
f922,['34cb'],1
f925,"['2840', 'c258', '5de3']",3
f927,['35e8'],1
f929,['ed7a'],1
f935,"['1198', '3272']",2
f936,['3891'],1
f93b,['34cb'],1
f93d,['fd6a'],1
f943,"['1217', 'f165', '7e4e', 'f174']",4
f945,"['3677', '3680', '3683', '3686']",4
f949,"['e904', 'f11f']",2
f950,"['2659', '9f7a', 'c1d1']",3
f952,"['286d', 'c243', 'aa93', '6090', '608a', 'c622', 'bfa3']",7
f954,['b8c5'],1
f956,"['2a28', '2a25']",2
f958,['2a25'],1
f95a,['afc5'],1
f96c,['030d'],1
f970,['0343'],1
f97c,['224b'],1
f991,"['9a1e', '7479', '5342']",3
f993,"['91ad', '917a']",2
f9d5,"['6032', '375f', 'bfa3', 'c622', '608a', '6090', 'aa93', '6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad']",15
f9d7,['1d7e'],1
f9dc,"['99a7', '99aa']",2
fa9c,['8f26'],1
fa9e,['8f56'],1
faa0,['8f62'],1
faa2,['88b9'],1
faa3,"['c150', 'f38b']",2
faa5,['88b9'],1
faa8,['8f5f'],1
fae1,"['fd05', '9ed1', '9f25', '9f31', '1198', '01a8']",6
fae3,['8f5f'],1
fafe,['8f26'],1
fb1d,"['594e', '9998', 'fe5f', '99a1']",4
fb37,['8f56'],1
fb46,['99a7'],1
fb47,['c4fa'],1
fb74,"['9f07', '9f04', '35dc', '1d40', '01c8', '3677']",6
fb78,['8f4d'],1
fbc1,['8f68'],1
fbf3,"['11e0', 'c506', '2272', 'b7db', '1198', 'c548', '01a8']",7
fc51,"['8f65', '8f59']",2
fc67,['11ac'],1
fc6d,['8f53'],1
fc77,['b7db'],1
fc79,['8f1d'],1
fc7b,"['24c4', '24ca', '9980', '99a1']",4
fc80,['8f5c'],1
fc84,"['8853', 'b7db', 'b7e4', '1198', '1d3a']",5
fcab,"['c50c', '1d3a', '2278', '65ea', '885b', '2272', '1198']",7
fcb8,['be32'],1
fcbb,['12e9'],1
fcbe,['333d'],1
fcc0,['8f68'],1
fcc4,"['5998', '2272', 'c506', '3677', '4fd5', 'c4eb']",6
fcc5,['35f1'],1
fccf,['11af'],1
fcdc,"['5056', '227e', '84f4', 'b7db', '1198', '9f31']",6
fcde,['8f59'],1
fce1,['34cb'],1
fce4,['e248'],1
fce6,['3706'],1
fce7,"['8f59', '8f41']",2
fcec,"['8f53', '8f50']",2
fcee,"['369c', '2272', 'b7db', 'c506', '3521', '2284', '227b', 'c509', '9f34', '11bf']",10
fd01,['b7db'],1
fd34,"['22a7', '9640', 'c05e']",3
fd41,['10a3'],1
fd45,"['8b13', '9d02', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad']",18
fd48,['8925'],1
fd4d,['00ec'],1
fd50,['c4f7'],1
fd54,"['9cfc', '9d46', '9d43', '9cff']",4
fd90,"['63c4', '5569']",2
fd96,['b80b'],1
fd97,"['0160', '9209']",2
fd9a,"['b8c5', '23a2', '23fb', 'b7db', 'fd6a']",5
fd9c,['c4f4'],1
fd9e,"['10db', '5342', 'c1ed']",3
fda6,"['11aa', '5342']",2
fdaa,"['3388', '4fdb']",2
fdae,"['b7db', 'e473']",2
fdaf,['224b'],1
fdbf,"['35d9', '5056']",2
fdc1,['14d5'],1
fdc4,"['e473', 'c50c']",2
fdc6,['11e0'],1
fdc9,['888a'],1
fdcd,['0166'],1
fdd0,['f3e5'],1
fdd6,"['848d', '9ed1', '9ee0']",3
fdd9,"['e482', 'b7db']",2
fddc,"['5892', 'b7db', '01c8', 'fd27', '0e23', '9b6c', '11e3', '283c', '748e', '7499']",10
fdde,"['c4fa', '883a']",2
fddf,"['4fd5', '5047', '503b']",3
